id,clean_title,raw_title,source_path,in_directory,created_at,updated_at,author,published,revision,subject,genre,summary,file_type,subtitle,publisher,edition,language,domain,subfield,topics,key_concepts,target_audience,media_type,is_collection,file_extension
114,Bayesian Analysis with Python Third Edition,bayesiananalysiswithpython_thirdedition.zip,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Programming & Software Development,Technical Guide,"A comprehensive technical guide on Bayesian Analysis with Python Third Edition (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Programming & Software Development and Application & Web Engineering.",ZIP Archive,,,1st Edition,en,Computer Science & Software Development,Application & Web Engineering,"programming, software-development, web-development, python, coding, applications","Syntax, Idiomatic Programming, Frameworks, Application Design, API Integration",Beginner / Intermediate,Book / Ebook,0,.zip
115,BCScanTool — Organized Dataset Capture Plan,BCScanTool — Organized Dataset Capture Plan.md,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"System architecture blueprint and diagnostic specification for BCScanTool — Organized Dataset Capture Plan. Details functional protocols, instrumentation pipelines, and execution frameworks in General Science & Technology.",Markdown,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Project Documentation / Manifest,0,.md
116,BeatStepPro Cheat Sheet,BeatStepPro-CheatSheet.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on BeatStepPro Cheat Sheet (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
117,Becoming a Synthesizer Wizard (1598635506),becoming_a_synthesizer_wizard_(1598635506).pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Audio Engineering & Sound Design,Technical Reference,"A comprehensive technical reference on Becoming a Synthesizer Wizard (1598635506) (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Audio Engineering & Sound Design and Synthesizers & Electronic Music Production.",PDF,,,1st Edition,en,Creative Arts & Music Technology,Synthesizers & Electronic Music Production,"audio-engineering, synthesizers, music-production, sound-design, midi, acoustics","Subtractive/Additive Synthesis, MIDI Protocol, DSP Modulation, Acoustic Treatments, Mixing Signal Chains",Practitioner / Musician,Book / Ebook,0,.pdf
118,Becoming Music Making Machine EDM Tips.com,Becoming_Music_Making_Machine-EDM_Tips.com.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Becoming Music Making Machine EDM Tips.com (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
119,Beginner's Guide to Reading Schematics (3rd Edition),Beginner's Guide to Reading Schematics (3rd Edition).pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,3,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Beginner's Guide to Reading Schematics (3rd Edition) (3rd Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,3rd Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
120,Best of Make - Volume 2 - 65 Projects and Skill Builders from the Pages of Make,Best of Make - Volume 2 - 65 Projects and Skill Builders from the Pages of Make,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"Comprehensive resource bundle and reference collection focusing on Best of Make - Volume 2 - 65 Projects and Skill Builders from the Pages of Make (Volume 2 - 65 Projects and Skill Builders from the Pages of Make). Covers key principles, curated documentation, and multi-part assets across General Technical Studies within General Science & Technology.",Directory / Folder,Volume 2 - 65 Projects and Skill Builders from the Pages of Make,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Directory / Resource Pack,1,
121,Best of Make Volume 2,Best of Make Volume 2.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Best of Make Volume 2 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
122,BI Analyst,bi-analyst 2.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on BI Analyst (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
124,Big Book of Backyard Medicine,bigbookofbackyardmedicine.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Horticulture & Permaculture,Practical Guide / Manual,"A comprehensive practical guide / manual on Big Book of Backyard Medicine (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Horticulture & Permaculture and Sustainable Agriculture & Homesteading.",PDF,,,1st Edition,en,Agriculture & Homesteading,Sustainable Agriculture & Homesteading,"gardening, homesteading, permaculture, agriculture, greenhouse, beekeeping","Soil Ecology, Plant Cultivation, Greenhouse Systems, Crop Rotation, Animal Husbandry",Practitioner / Enthusiast,Book / Ebook,0,.pdf
125,Big Book of Small Python Projects,bigbookofsmallpythonprojects.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Programming & Software Development,Technical Guide,"A comprehensive technical guide on Big Book of Small Python Projects (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Programming & Software Development and Application & Web Engineering.",PDF,,,1st Edition,en,Computer Science & Software Development,Application & Web Engineering,"programming, software-development, web-development, python, coding, applications","Syntax, Idiomatic Programming, Frameworks, Application Design, API Integration",Beginner / Intermediate,Book / Ebook,0,.pdf
126,Bionics for the Evil Genius,Bionics for the Evil Genius.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Bionics for the Evil Genius (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
127,Bitwig Studio User Guide English,Bitwig Studio User Guide English.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Bitwig Studio User Guide English (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
128,Black & Decker 24 Weekend Projects for Pets,blackanddecker24weekendprojectsforpets_preview.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Construction & Home Improvement,Practical Guide / Manual,"A comprehensive practical guide / manual on Black & Decker 24 Weekend Projects for Pets (1st Edition) from Black & Decker. Explores foundational principles, technical methodologies, and practical applications in Construction & Home Improvement and Residential Trades & Remodeling.",PDF,,Black & Decker,1st Edition,en,"Trades, Construction & Home Craft",Residential Trades & Remodeling,"home-improvement, construction, plumbing, electrical-wiring, carpentry, remodeling","Residential Wiring, Plumbing Diagnostics, Structural Carpentry, Masonry, Code Compliance",Homeowner / Craftsman,Book / Ebook,0,.pdf
129,Black & Decker Carpentry Made Simple,blackanddeckercarpentrymadesimple_preview.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Mechanical & Manufacturing Engineering,Practical Guide / Manual,"A comprehensive practical guide / manual on Black & Decker Carpentry Made Simple (1st Edition) from Black & Decker. Explores foundational principles, technical methodologies, and practical applications in Mechanical & Manufacturing Engineering and Machining, Fabrication & Toolmaking.",PDF,,Black & Decker,1st Edition,en,Engineering & Applied Physics,"Machining, Fabrication & Toolmaking","mechanical-engineering, machining, lathe, metalworking, fabrication, cnc, manufacturing","Precision Machining, Tooling Geometry, Fabrication, Metal Lathe Operations, CAD/CAM Modeling",Practitioner / Craftsman,Book / Ebook,0,.pdf
131,Black & Decker Complete Guide to Wiring,blackanddeckercompleteguidetowiring_preview.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Construction & Home Improvement,Practical Guide / Manual,"A comprehensive practical guide / manual on Black & Decker Complete Guide to Wiring (1st Edition) from Black & Decker. Explores foundational principles, technical methodologies, and practical applications in Construction & Home Improvement and Residential Trades & Remodeling.",PDF,,Black & Decker,1st Edition,en,"Trades, Construction & Home Craft",Residential Trades & Remodeling,"home-improvement, construction, plumbing, electrical-wiring, carpentry, remodeling","Residential Wiring, Plumbing Diagnostics, Structural Carpentry, Masonry, Code Compliance",Homeowner / Craftsman,Book / Ebook,0,.pdf
